"id","date_entered","date_modified","modified_user_id","assigned_user_id","created_by","deleted","name","opportunity_type","lead_source","amount","amount_backup","amount_usdollar","currency_id","date_closed","next_step","sales_stage","probability","description","id1","user_name","user_password","user_hash","first_name","last_name","reports_to_id","is_admin","receive_notifications","description1","date_entered1","date_modified1","modified_user_id1","created_by1","title","department","phone_home","phone_mobile","phone_work","phone_other","phone_fax","email1","email2","status","address_street","address_city","address_state","address_country","address_postalcode","user_preferences","deleted1","portal_only","employee_status","messenger_id","messenger_type"
"17ce08d2-8541-a0bc-db96-438dfb2e813e","2003-11-26 01:00:00","2005-11-30 19:31:59","1","sarah_id","1",0,"Hopkins-Vicknair Machi - 2900 units - Sarah","New Business","Public Relations",95180,"",95180,"-99","2004-02-13 00:00:00","","Closed Won",60,"","sarah_id","sarah","saNlG1sZgdyQI","9e9d7a08e048e9d604b79460b54969c3","Sarah","Smith","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager West",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"da7eb321-f866-eb32-c776-438dfbe4b631","2003-12-17 01:00:00","2005-11-30 19:32:48","1","chris_id","1",0,"Taylor-Robinson Transp - 3400 units - Chris","Existing Business","Employee",10680,"",10680,"-99","2004-02-13 00:00:00","","Closed Won",75,"","chris_id","chris","ch2OzIWQ3xNYE","6b34fe24ac2ff8103f6fce1f0da2ef57","Chris","Olliver","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"c91cf2fa-c11e-2c59-08a2-438dfba15f4f","2004-01-14 01:00:00","2005-11-30 19:33:36","1","sarah_id","1",0,"Orona-Warmack Transpor - 3100 units - Sarah","New Business","Direct Mail",2710,"",2710,"-99","2004-02-13 00:00:00","","Closed Won",45,"","sarah_id","sarah","saNlG1sZgdyQI","9e9d7a08e048e9d604b79460b54969c3","Sarah","Smith","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager West",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"7a5dc10b-0fdf-3180-ef95-438dfb7eb319","2003-12-17 01:00:00","2005-11-30 19:32:37","1","chris_id","1",0,"Q & P Castro Telecommu - 2600 units - Chris","","Direct Mail",13180,"",13180,"-99","2004-02-15 00:00:00","","Closed Won",60,"","chris_id","chris","ch2OzIWQ3xNYE","6b34fe24ac2ff8103f6fce1f0da2ef57","Chris","Olliver","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"c3b3328e-087b-4e1e-926c-438dfb83a0eb","2003-12-24 01:00:00","2005-11-30 19:32:55","1","kristen_id","1",0,"Yuhasz-Carmody Machine - 4000 units - Kristen","New Business","Trade Show",5780,"",5780,"-99","2004-02-15 00:00:00","","Closed Won",85,"","kristen_id","kristen","krxNX3wFR4B8k","f52b06185d58a5eb571ec260092f099f","Kristen","Verona","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"b3c70bfb-8222-3822-73f7-438dfb5286e6","2004-02-04 01:00:00","2005-11-30 19:34:25","1","beth_id","1",0,"Poorbaugh-Hasty Electr - 2400 units - Beth","New Business","Public Relations",1810,"",1810,"-99","2004-02-15 00:00:00","","Closed Won",90,"","beth_id","beth","be8s0iRRteawA","f0d78724487b188c0df666f874af6b27","Beth","Sasseen","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"3c31cf4b-9570-6bbd-4979-438dfb4245da","2003-12-10 01:00:00","2005-11-30 19:32:34","1","kristen_id","1",0,"Avalos-Jacobsen Electr - 4000 units - Kristen","","Partner",95180,"",95180,"-99","2004-02-16 00:00:00","","Closed Won",35,"","kristen_id","kristen","krxNX3wFR4B8k","f52b06185d58a5eb571ec260092f099f","Kristen","Verona","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"d98a5620-3833-7a20-a012-438dfbb6d2ec","2003-12-24 01:00:00","2005-11-30 19:32:57","1","kristen_id","1",0,"Yuhasz-Carmody Machine - 2700 units - Kristen","Existing Business","Trade Show",5280,"",5280,"-99","2004-02-16 00:00:00","","Closed Won",85,"","kristen_id","kristen","krxNX3wFR4B8k","f52b06185d58a5eb571ec260092f099f","Kristen","Verona","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"3b4f2884-5766-5656-2a3b-438dfbae21c4","2004-01-14 01:00:00","2005-11-30 19:33:31","1","sally_id","1",0,"Moberly-Meyer Communic - 4100 units - Sally","","Existing Customer",13210,"",13210,"-99","2004-02-16 00:00:00","","Closed Won",90,"","sally_id","sally","sa3Y.Uo7lnGqE","b8bba2baae4c2a08fdff4e223458577d","Sally","Bronsen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"663676bc-3465-2886-8788-438dfb11d08e","2003-12-03 01:00:00","2005-11-30 19:32:10","1","beth_id","1",0,"V & A McCarty Transpor - 4100 units - Beth","New Business","Conference",50180,"",50180,"-99","2004-02-17 00:00:00","","Closed Won",70,"","beth_id","beth","be8s0iRRteawA","f0d78724487b188c0df666f874af6b27","Beth","Sasseen","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"aef3aaeb-112a-8234-7324-438dfbb7db4c","2003-12-10 01:00:00","2005-11-30 19:32:29","1","jaime_id","1",0,"Choin-Crow Engineering - 3400 units - Jaime","New Business","Cold Call",85180,"",85180,"-99","2004-02-17 00:00:00","","Closed Won",60,"","jaime_id","jaime","ja8gY0omVDzIo","fde2fdb1dbf604aede0ffee76d26e4ce","Jaime","Mesquite","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"b9d6054d-4ab2-145c-3c9a-438dfb09975f","2003-12-24 01:00:00","2005-11-30 19:32:50","1","sarah_id","1",0,"O & K Thomsen Transpor - 4100 units - Sarah","New Business","Public Relations",5280,"",5280,"-99","2004-02-17 00:00:00","","Closed Won",25,"","sarah_id","sarah","saNlG1sZgdyQI","9e9d7a08e048e9d604b79460b54969c3","Sarah","Smith","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager West",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"4d9f6928-7236-3542-c91e-438dfb765afd","2003-12-24 01:00:00","2005-11-30 19:33:00","1","matt_id","1",0,"Gonzales-Allen Enginee - 4000 units - Matt","New Business","Partner",2880,"",2880,"-99","2004-02-17 00:00:00","","Closed Won",80,"","matt_id","matt","ma5XgjSoDieYE","ce86d7d02a229acfaca4b63f01a1171b","Matt","Dominic","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"56f0cdb6-4793-c305-8168-438dfb44ad15","2004-01-07 01:00:00","2005-11-30 19:33:16","1","beth_id","1",0,"D & G Bales Transporta - 2400 units - Beth","New Business","Conference",30210,"",30210,"-99","2004-02-17 00:00:00","","Closed Won",90,"","beth_id","beth","be8s0iRRteawA","f0d78724487b188c0df666f874af6b27","Beth","Sasseen","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"dd638fed-7e2e-19d8-fe29-438dfb881c08","2004-01-07 01:00:00","2005-11-30 19:33:20","1","jaime_id","1",0,"Z & L Maynard Construc - 2900 units - Jaime","New Business","Direct Mail",25210,"",25210,"-99","2004-02-17 00:00:00","","Closed Won",75,"","jaime_id","jaime","ja8gY0omVDzIo","fde2fdb1dbf604aede0ffee76d26e4ce","Jaime","Mesquite","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"75bce689-2344-f07d-d39e-438dfbff67b7","2004-02-04 01:00:00","2005-11-30 19:34:11","1","sally_id","1",0,"M & Y Lepro Communicat - 3300 units - Sally","Existing Business","Cold Call",1510,"",1510,"-99","2004-02-17 00:00:00","","Closed Won",70,"","sally_id","sally","sa3Y.Uo7lnGqE","b8bba2baae4c2a08fdff4e223458577d","Sally","Bronsen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"694de210-0e01-26b5-4314-438dfb994589","2003-12-03 01:00:00","2005-11-30 19:32:19","1","chris_id","1",0,"D & D Johnson Electron - 1900 units - Chris","Existing Business","",150180,"",150180,"-99","2004-02-19 00:00:00","","Closed Won",70,"","chris_id","chris","ch2OzIWQ3xNYE","6b34fe24ac2ff8103f6fce1f0da2ef57","Chris","Olliver","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"ceba3b84-41a7-ffd9-bec2-438dfbe68b7b","2003-12-10 01:00:00","2005-11-30 19:32:23","1","sally_id","1",0,"I & V Mcdonald Enginee - 2600 units - Sally","Existing Business","Cold Call",70180,"",70180,"-99","2004-02-19 00:00:00","","Closed Won",80,"","sally_id","sally","sa3Y.Uo7lnGqE","b8bba2baae4c2a08fdff4e223458577d","Sally","Bronsen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"10a652f7-0224-c336-7de0-438dfbfbd0cb","2004-02-04 01:00:00","2005-11-30 19:34:26","1","beth_id","1",0,"Poorbaugh-Hasty Electr - 2400 units - Beth","New Business","Cold Call",1410,"",1410,"-99","2004-02-19 00:00:00","","Closed Won",45,"","beth_id","beth","be8s0iRRteawA","f0d78724487b188c0df666f874af6b27","Beth","Sasseen","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"a9379de0-4fbb-ba47-b1d3-438dfbd908dd","2003-12-24 01:00:00","2005-11-30 19:32:54","1","sally_id","1",0,"D & D Yuhasz Transport - 1800 units - Sally","Existing Business","Trade Show",30180,"",30180,"-99","2004-02-20 00:00:00","","Closed Won",25,"","sally_id","sally","sa3Y.Uo7lnGqE","b8bba2baae4c2a08fdff4e223458577d","Sally","Bronsen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"1c2316a4-25f4-d6aa-1b89-438dfbe7f95a","2003-12-24 01:00:00","2005-11-30 19:32:59","1","beth_id","1",0,"E & M Gonzales Electro - 4000 units - Beth","Existing Business","Web Site",5480,"",5480,"-99","2004-02-20 00:00:00","","Closed Won",50,"","beth_id","beth","be8s0iRRteawA","f0d78724487b188c0df666f874af6b27","Beth","Sasseen","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"4ef6f61f-f6d4-218d-fe31-438dfbdae278","2004-01-07 01:00:00","2005-11-30 19:33:16","1","beth_id","1",0,"D & G Bales Transporta - 1900 units - Beth","New Business","Other",13210,"",13210,"-99","2004-02-20 00:00:00","","Closed Won",75,"","beth_id","beth","be8s0iRRteawA","f0d78724487b188c0df666f874af6b27","Beth","Sasseen","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"b2b65a5c-0d5c-058b-8082-438dfb290773","2004-01-07 01:00:00","2005-11-30 19:33:19","1","matt_id","1",0,"Bales-Stotka Engineeri - 2900 units - Matt","","Employee",12210,"",12210,"-99","2004-02-20 00:00:00","","Closed Won",90,"","matt_id","matt","ma5XgjSoDieYE","ce86d7d02a229acfaca4b63f01a1171b","Matt","Dominic","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"b7d205bd-3410-7fbd-5649-438dfb783560","2004-01-07 01:00:00","2005-11-30 19:33:27","1","will_id","1",0,"Burnett-Haugh Telecomm - 2700 units - Will","","Cold Call",5910,"",5910,"-99","2004-02-20 00:00:00","","Closed Won",60,"","will_id","will","wiwk9GAZorV96","18218139eec55d83cf82679934e5cd75","Will","Westin","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"aecd0c03-735a-307d-6148-438dfb42f745","2004-01-14 01:00:00","2005-11-30 19:33:39","1","sarah_id","1",0,"H & N Wall Machinery C - 2600 units - Sarah","Existing Business","Other",15210,"",15210,"-99","2004-02-20 00:00:00","","Closed Won",35,"","sarah_id","sarah","saNlG1sZgdyQI","9e9d7a08e048e9d604b79460b54969c3","Sarah","Smith","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager West",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"50da8e59-0db4-291d-9c19-438dfbe18d2f","2004-01-14 01:00:00","2005-11-30 19:33:41","1","will_id","1",0,"Wall-Appelbaum Machine - 3100 units - Will","New Business","",5810,"",5810,"-99","2004-02-20 00:00:00","","Closed Won",25,"","will_id","will","wiwk9GAZorV96","18218139eec55d83cf82679934e5cd75","Will","Westin","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"d048d3fa-0b6a-9bf3-66eb-438dfbb5f392","2003-12-03 01:00:00","2005-11-30 19:32:14","1","sally_id","1",0,"T & A Chambers Electro - 2700 units - Sally","Existing Business","Existing Customer",200180,"",200180,"-99","2004-02-21 00:00:00","","Closed Won",75,"","sally_id","sally","sa3Y.Uo7lnGqE","b8bba2baae4c2a08fdff4e223458577d","Sally","Bronsen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"b452965f-d179-5254-621e-438dfbf6968b","2003-12-10 01:00:00","2005-11-30 19:32:29","1","jaime_id","1",0,"Choin-Crow Engineering - 2900 units - Jaime","","Web Site",140180,"",140180,"-99","2004-02-21 00:00:00","","Closed Won",80,"","jaime_id","jaime","ja8gY0omVDzIo","fde2fdb1dbf604aede0ffee76d26e4ce","Jaime","Mesquite","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"2b7ec24c-e125-a1e0-2a32-438dfbad7fc7","2003-12-10 01:00:00","2005-11-30 19:32:33","1","kristen_id","1",0,"Avalos-Jacobsen Electr - 3100 units - Kristen","Existing Business","Existing Customer",40180,"",40180,"-99","2004-02-21 00:00:00","","Closed Won",75,"","kristen_id","kristen","krxNX3wFR4B8k","f52b06185d58a5eb571ec260092f099f","Kristen","Verona","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"30fe414a-73f2-b5f3-4586-438dfb844954","2003-12-10 01:00:00","2005-11-30 19:32:33","1","kristen_id","1",0,"Avalos-Jacobsen Electr - 2900 units - Kristen","","Public Relations",200180,"",200180,"-99","2004-02-21 00:00:00","","Closed Won",35,"","kristen_id","kristen","krxNX3wFR4B8k","f52b06185d58a5eb571ec260092f099f","Kristen","Verona","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"1a3ef112-cec7-6425-6690-438dfb3723a7","2004-01-21 01:00:00","2005-11-30 19:33:48","1","beth_id","1",0,"V & B Tuffield Transpo - 3400 units - Beth","Existing Business","Word of mouth",5510,"",5510,"-99","2004-02-22 00:00:00","","Closed Won",85,"","beth_id","beth","be8s0iRRteawA","f0d78724487b188c0df666f874af6b27","Beth","Sasseen","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"30704488-e75e-bc40-1d0f-438dfb93ccd0","2004-02-11 01:00:00","2005-11-30 19:34:26","1","max_id","1",0,"X & M Betsekas Constru - 2900 units - Max","Existing Business","Trade Show",810,"",810,"-99","2004-02-22 00:00:00","","Closed Won",35,"","max_id","max","macxjOjJxY/jQ","2ffe4e77325d9a7152f7086ea7aa5114","Max","Jensen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"608d14df-36c5-3390-56ca-438dfb418141","2004-02-11 01:00:00","2005-11-30 19:34:37","1","kristen_id","1",0,"H & Y Brunner Engineer - 1800 units - Kristen","Existing Business","Public Relations",1310,"",1310,"-99","2004-02-23 00:00:00","","Closed Won",90,"","kristen_id","kristen","krxNX3wFR4B8k","f52b06185d58a5eb571ec260092f099f","Kristen","Verona","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"ab39d220-2695-5f92-3bfb-438dfbb0730e","2003-12-17 01:00:00","2005-11-30 19:32:38","1","beth_id","1",0,"Castro-Caldwell Transp - 3300 units - Beth","","Existing Customer",200180,"",200180,"-99","2004-02-24 00:00:00","","Closed Won",60,"","beth_id","beth","be8s0iRRteawA","f0d78724487b188c0df666f874af6b27","Beth","Sasseen","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"130a3332-9c79-9088-4226-438dfb411b32","2004-02-11 01:00:00","2005-11-30 19:34:34","1","will_id","1",0,"Weyerhaeuser-Robinson  - 2700 units - Will","Existing Business","Public Relations",1010,"",1010,"-99","2004-02-24 00:00:00","","Closed Won",80,"","will_id","will","wiwk9GAZorV96","18218139eec55d83cf82679934e5cd75","Will","Westin","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"87feed6d-4d6a-7962-9cfe-438dfb50dd79","2003-12-17 01:00:00","2005-11-30 19:32:45","1","kristen_id","1",0,"H & Y Taylor Electroni - 1900 units - Kristen","New Business","Other",55180,"",55180,"-99","2004-02-25 00:00:00","","Closed Won",80,"","kristen_id","kristen","krxNX3wFR4B8k","f52b06185d58a5eb571ec260092f099f","Kristen","Verona","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"78bbc3d4-cf2d-8e8a-0e16-438dfb2b8d90","2004-01-21 01:00:00","2005-11-30 19:33:42","1","max_id","1",0,"G & W Kung Transportat - 1800 units - Max","Existing Business","Cold Call",20210,"",20210,"-99","2004-02-25 00:00:00","","Closed Won",85,"","max_id","max","macxjOjJxY/jQ","2ffe4e77325d9a7152f7086ea7aa5114","Max","Jensen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"4a5a2462-c9e8-a2ba-83d1-438dfb78d2d7","2004-01-21 01:00:00","2005-11-30 19:33:50","1","beth_id","1",0,"Tuffield-Ping Construc - 4100 units - Beth","Existing Business","Partner",6010,"",6010,"-99","2004-02-25 00:00:00","","Closed Won",85,"","beth_id","beth","be8s0iRRteawA","f0d78724487b188c0df666f874af6b27","Beth","Sasseen","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"502ae003-dea5-c17d-e55f-438dfbcea114","2004-02-11 01:00:00","2005-11-30 19:34:28","1","max_id","1",0,"X & M Betsekas Constru - 3400 units - Max","New Business","Other",1810,"",1810,"-99","2004-02-25 00:00:00","","Closed Won",45,"","max_id","max","macxjOjJxY/jQ","2ffe4e77325d9a7152f7086ea7aa5114","Max","Jensen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"7d2bf791-8867-fa0e-8497-438dfbbafc53","2003-12-17 01:00:00","2005-11-30 19:32:44","1","kristen_id","1",0,"H & Y Taylor Electroni - 1900 units - Kristen","New Business","Public Relations",120180,"",120180,"-99","2004-02-26 00:00:00","","Closed Won",80,"","kristen_id","kristen","krxNX3wFR4B8k","f52b06185d58a5eb571ec260092f099f","Kristen","Verona","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"ef6b1a16-7ae0-72fc-83ca-438dfb4ee5cd","2003-12-10 01:00:00","2005-11-30 19:32:31","1","max_id","1",0,"B & P Avalos Telecommu - 2700 units - Max","Existing Business","Existing Customer",60180,"",60180,"-99","2004-02-27 00:00:00","","Closed Won",25,"","max_id","max","macxjOjJxY/jQ","2ffe4e77325d9a7152f7086ea7aa5114","Max","Jensen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"8b00b446-304c-7ce1-26f0-438dfb55fe94","2003-12-17 01:00:00","2005-11-30 19:32:37","1","chris_id","1",0,"Q & P Castro Telecommu - 3100 units - Chris","Existing Business","Trade Show",120180,"",120180,"-99","2004-02-27 00:00:00","","Closed Won",35,"","chris_id","chris","ch2OzIWQ3xNYE","6b34fe24ac2ff8103f6fce1f0da2ef57","Chris","Olliver","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"ba564d9b-43ab-0a64-516a-438dfb8bff57","2003-12-31 01:00:00","2005-11-30 19:33:13","1","max_id","1",0,"W & W Rhodes Electroni - 3300 units - Max","","Direct Mail",2680,"",2680,"-99","2004-02-27 00:00:00","","Closed Won",60,"","max_id","max","macxjOjJxY/jQ","2ffe4e77325d9a7152f7086ea7aa5114","Max","Jensen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"d7e591d8-5901-3fe6-2b2f-438dfb3713a6","2004-01-07 01:00:00","2005-11-30 19:33:20","1","jaime_id","1",0,"Z & L Maynard Construc - 2900 units - Jaime","New Business","Trade Show",2610,"",2610,"-99","2004-02-27 00:00:00","","Closed Won",80,"","jaime_id","jaime","ja8gY0omVDzIo","fde2fdb1dbf604aede0ffee76d26e4ce","Jaime","Mesquite","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"513a4506-0a6a-0ed8-ef54-438dfb409435","2004-01-07 01:00:00","2005-11-30 19:33:24","1","max_id","1",0,"V & P Burnett Transpor - 1800 units - Max","","Employee",10210,"",10210,"-99","2004-02-27 00:00:00","","Closed Won",35,"","max_id","max","macxjOjJxY/jQ","2ffe4e77325d9a7152f7086ea7aa5114","Max","Jensen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"59c90341-43fe-5299-7a34-438dfb3cebd6","2004-01-14 01:00:00","2005-11-30 19:33:38","1","sarah_id","1",0,"H & N Wall Machinery C - 3400 units - Sarah","Existing Business","",10210,"",10210,"-99","2004-02-27 00:00:00","","Closed Won",90,"","sarah_id","sarah","saNlG1sZgdyQI","9e9d7a08e048e9d604b79460b54969c3","Sarah","Smith","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager West",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"7cfbfed5-29bd-822f-0522-438dfbb92c84","2004-01-21 01:00:00","2005-11-30 19:33:53","1","max_id","1",0,"C & A Shepard Engineer - 3300 units - Max","Existing Business","Web Site",9710,"",9710,"-99","2004-02-27 00:00:00","","Closed Won",60,"","max_id","max","macxjOjJxY/jQ","2ffe4e77325d9a7152f7086ea7aa5114","Max","Jensen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"9c0e86ea-188e-b38b-3f7a-438dfbe2bcb8","2004-01-28 01:00:00","2005-11-30 19:34:04","1","matt_id","1",0,"Armstrong-Billstrom En - 2400 units - Matt","Existing Business","Cold Call",2710,"",2710,"-99","2004-02-27 00:00:00","","Closed Won",50,"","matt_id","matt","ma5XgjSoDieYE","ce86d7d02a229acfaca4b63f01a1171b","Matt","Dominic","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"aae614a5-7c97-e3d0-b414-438dfb2f8582","2004-01-14 01:00:00","2005-11-30 19:33:34","1","sarah_id","1",0,"Orona-Warmack Transpor - 2400 units - Sarah","Existing Business","Conference",25210,"",25210,"-99","2004-02-28 00:00:00","","Closed Won",75,"","sarah_id","sarah","saNlG1sZgdyQI","9e9d7a08e048e9d604b79460b54969c3","Sarah","Smith","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager West",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"971d6e47-0980-26ea-968e-438dfb8e8a97","2004-01-21 01:00:00","2005-11-30 19:33:44","1","max_id","1",0,"G & W Kung Transportat - 2600 units - Max","Existing Business","",5310,"",5310,"-99","2004-02-28 00:00:00","","Closed Won",50,"","max_id","max","macxjOjJxY/jQ","2ffe4e77325d9a7152f7086ea7aa5114","Max","Jensen","jim_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"bd48b1ae-5d6c-f3c2-5bf9-438dfb644c7d","2004-01-21 01:00:00","2005-11-30 19:33:45","1","matt_id","1",0,"Kung-Wilson Machinery  - 2400 units - Matt","New Business","Existing Customer",5310,"",5310,"-99","2004-02-28 00:00:00","","Closed Won",35,"","matt_id","matt","ma5XgjSoDieYE","ce86d7d02a229acfaca4b63f01a1171b","Matt","Dominic","vital_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Senior Account Rep",,,,,,,,,"Active",,,,,,,0,0,"Active",,
"f1eb2833-50e5-73fc-b1ca-438dfb5fae58","2004-02-18 01:00:00","2005-11-30 19:34:51","1","will_id","1",0,"Q & Q Lewin Telecommun - 3300 units - Will","","Partner",1210,"",1210,"-99","2004-02-28 00:00:00","","Closed Won",25,"","will_id","will","wiwk9GAZorV96","18218139eec55d83cf82679934e5cd75","Will","Westin","emil_id","","1",,"2005-11-30 19:19:03","2005-11-30 19:19:03","1","1","Sales Manager East",,,,,,,,,"Active",,,,,,,0,0,"Active",,
